nm0894178	Jan Verheyen	1963
nm2487121	Sohel Rana	1947
nm6703326	Meryem Benm'Barek-Aloïsi	1984
nm0873032	Byomkesh Tripathi	1929
nm0471267	Arvids Krievs	1944
nm0816753	Rob Spallone	1963
nm0955270	Takahisa Zeze	1960
nm0776114	Tom Schulman	1950
nm0664989	James David Pasternak	1941
nm0083509	Christopher Birge	1972
nm0731530	Robert L. Roberts	1928
nm3871027	Manoj Sharma	1973
nm2349311	R. Kan Albay	1975
nm2944547	Ahmet Kut	1949
nm0299175	Yasuo Furuhata	1934
nm0485934	Tommy Lang	1946
nm0952480	Roman Zaluski	1936
nm0785743	Ivan Robert	1971
nm0959967	Lárus Ýmir Óskarsson	1949
nm1572764	Lucie Králová	1978
nm1549090	Yuriy Feting	1956
nm0618106	Beni Müller	1950
nm1417092	Stephen Marshall Zukerman	1972
nm0076893	Pierre Bernier	1944
nm0944763	Taiji Yabushita	1903
nm0656870	Baburao Painter	1890
nm0350990	Luis Gómez Valdivieso	1948
nm0624601	Ernst Reicher	1885
nm1109948	Nils Loof	1970
nm0954986	Vitus Zeplichal	1947
nm11600900	Ivan Vydumlev	2000
nm1401521	Erwin Axer	1917
nm0898521	Master Vinayak	1906
nm1782153	Gbenga Akinnagbe	1978
nm0890349	Carlos M. Vasconcellos	1934
nm0127009	Bettina Böhler	1960
nm1020308	Bing Lin	1920
nm0121200	Hans Burger	1909
nm0266609	Keith Famie	1960
nm4722258	Filip Gieldon	1983
nm0317981	Brian Gilbert	1960
nm0161038	Viktor Chugunov	1934
nm0001779	Tom Stoppard	1937
nm1543633	Wade Randolph	1978
nm2961993	Craig Rees	1974
nm0868441	Jorge Torregrossa	1973
nm1456106	Pancho Tzankov	1943
nm1300085	Peter Jaitz	1977
nm0718987	Tilman Remme	1961
nm4461870	Fabio D'Innocenzo	1988
nm0621797	Percy Nash	1868
nm0006613	Don Murphy	1966
nm0339326	Edwin Greenwood	1895
nm0277260	Ilhan Filmer	1924
nm0302771	Theo Gallehr	1929
nm0850197	Sergey Taramaev	1958
nm1365879	Morgan Neville	1967
nm0249892	Paul Thomas	1949
nm4705755	Nigina Sayfullaeva	1985
nm0649635	Oscar Orefici	1946
nm0025914	Pia Andell	1964
nm0766263	Shinsuke Sato	1970
nm0129244	Neill Calabro	1960
nm0488260	Alile Sharon Larkin	1951
nm2235066	Ramuntcho Matta	1960
nm2433617	Kent Bassett	1981
nm1440124	Pepe Planitzer	1969
nm0905839	Christine Wagner	1963
nm1386040	Daniel Lommatzsch	1977
nm0753957	Rolf Römer	1935
nm2151950	Donald Alexander	1913
nm3187027	Piotr Lachmann	1935
nm6447611	Sergey Sentsov	1974
nm0680780	Scott Phillips	1963
nm0437654	Young Man Kang	1966
nm0897109	Benno Vigny	1889
nm0208370	Eduardo De Filippo	1900
nm10739121	Sy Gowthamraj	1986
nm1841577	László Nemes	1977
nm0326168	Benjamin Goldstein	1944
nm0348264	Björn Gunnarsson	1948
nm0315438	Moshe Guez	1940
nm14829067	Yûsuke Okuda	1986
nm0509633	Jens Lien	1967
nm0612730	Jag Mundhra	1948
nm0309083	Ricardo Gascón	1910
nm0579331	Mauricio Mendoza	1969
nm0852304	Drew Hayden Taylor	1962
nm0885537	Krishna Vamsi	1962
nm0271117	Simón Feldman	1922
nm0879802	Gustav Ucicky	1898
nm0197915	Anja Dalhoff	1953
nm0406687	Leon Ichaso	1948
nm0523769	Xuechang Lu	1964
nm0844137	János Szirtes	1948
nm4240768	Maciej Sobieszczanski	1966
nm2965474	Andrey Stempkovsky	1975
nm0825434	Darren Stein	1971
nm0778533	Nellie Sciutto	1952
nm0034923	Alexandros Aristopoulos	1975
nm0432986	Eino Jurkka	1894
nm0482681	Ringo Lam	1955
nm0017962	Sergei Alekseyev	1896
nm12171428	Sreehari Rajesh	2005
nm0787921	Jins Shamsuddin	1935
nm0284503	Marcello Fondato	1924
nm0441809	Naama Kates	1985
nm0001676	Nicolas Roeg	1928
nm6735379	Jenuse Mohamed	1984
nm0519439	Tiziano Longo	1924
nm4591136	Rahul Ravindran	1981
nm0549373	Julio César Mármol	1937
nm0124390	Narciso Busquets	1929
nm3147401	Felipe Gálvez Haberle	1983
nm0409561	Eva Ionesco	1965
nm2269482	Nik Sentenza	1978
nm0102566	Marcel Bozzuffi	1929
nm0054011	Carl Barcklind	1873
nm1725195	Mark E. Swinton	1968
nm1100076	Guy Shalem	1973
nm0134252	Raymond Cannon	1892
nm0062813	Ronnie Baxter	1931
nm0541244	Nobuhiko Ôbayashi	1938
nm0383903	Anthony J. Hilder	1934
nm1243740	Kim Nguyen	1974
nm0258589	Doron Eran	1955
nm8367089	Ryan Martin	1973
nm0776899	Matthew Schutt	1975
nm0363623	Falk Harnack	1913
nm0001800	Rip Torn	1931
nm0217716	Michael DeLorenzo	1959
nm0580337	Ismail Merchant	1936
nm0489783	Tom Lass	1983
nm0648473	Akin Omotoso	1974
nm1802244	Kristoffer Metcalfe	1978
nm0711479	Eduardo Raspo	1962
nm11133261	Natalia Garayalde	1982
nm0057634	Arthur Barron	1929
nm2007366	Oriol Porta	1959
nm4396982	Farkhat Sharipov	1983
nm8867785	Elena Beatrice	1987
nm0495950	Françoise Lebrun	1944
nm1155100	Münir Hayri Egeli	1903
nm0620052	Sadao Nakajima	1934
nm0270217	Valeri Fedosov	1947
nm4431573	Neil Pugh	1966
nm0448176	Lem F. Kennedy	1880
nm0210217	Inês de Medeiros	1968
nm2311964	Jamie Fessenden	1965
nm1031293	Carlos Mendoza	1951
nm1194448	S.J. Evans	1977
nm0682083	Valeri Pidpaly	1940
nm0466010	Pierre Koralnik	1938
nm0673773	Ivo Perilli	1902
nm1167164	Cho Ramaswamy	1934
nm0004616	John 'Bud' Cardos	1929
nm0638080	Trevor Nunn	1940
nm9114442	Hanna Khoury	1994
nm0353935	Manny Nathan	1901
nm0607959	Derek Morton	1942
nm1478650	Andrew Kranz	1965
nm1818152	Raúl Cerezo	1976
nm0251830	Richard Einfeld	1928
nm0056435	Pierre Barouh	1934
nm5418831	Roman Atwood	1983
nm3009133	Massoud Bakhshi	1972
nm0601602	Maurice Moore	1974
nm2228412	Hugo Portisch	1927
nm0363356	John Harlow	1896
nm1001712	Giorgio Pressburger	1937
nm7139531	Jonathan Littell	1967
nm5180110	Rafael Gutierrez	1988
nm1803260	Aleem Hossain	1978
nm5253967	Vash	1985
nm0906174	Virginie Wagon	1965
nm0928907	Bettina Wilhelm	1952
nm0126906	Philippe Bérenger	1960
nm1802425	Ersan Özer	1969
nm0279161	Christine Fischer-Defoy	1951
nm0453085	Kenan Kilic	1962
nm0002974	Clay Walker	1968
nm0719989	Sergio Renán	1933
nm0001016	David Carradine	1936
nm1102140	Josh Radnor	1974
nm0200417	Danniel Danniel	1950
nm0340170	Wolf Gremm	1942
nm0158857	Tsai Ming-liang	1957
nm0673023	Ramón Pereda	1897
nm2265624	Joe Francis	1980
nm0455938	Teinosuke Kinugasa	1896
nm0432396	Choymbolyn Jumdaan	1953
nm0115956	Reinier van Brummelen	1961
nm2122039	Henning Christiansen	1974
nm1085270	Jorge Dorado	1976
nm0301146	Vladimir Gajdarov	1893
nm0554219	Amasi Martirosyan	1897
nm1531125	Inayat Hussain Bhatti	1928
nm0655683	José Padilha	1967
nm2265670	Luis Calvo Ramos	1975
nm0719104	Richie Jen	1966
nm0016263	Antonio Albanese	1964
nm0356409	Hermann Haller	1909
nm4161077	Biyi Bandele	1967
nm1188212	Richard Diaz	1973
nm0017873	Shahmar Alakbarov	1943
nm1167429	Marko Sanginetto	1965
nm1638805	Nick Hope	1966
nm0877020	Saul J. Turell	1921
nm1092221	Rick McKay	1955
nm0242341	Olgerts Dunkers	1932
nm0887814	Manie van Rensburg	1945
nm0758033	Vincenzo Salemme	1957
nm0839023	Irving Sunasky	1919
nm0563505	Joey Mazzarino	1968
nm0895747	Alex Viany	1918
nm0098443	Paulino Botelho	1879
nm1341148	Nana Yuriko	1973
nm4577989	Tea Falco	1986
nm2236394	Gustavo Charif	1966
nm2257447	Fabián Bianco	1961
nm0256784	Robert A. Endelson	1947
nm3086049	Vladimir Kott	1973
nm0369621	Thomas Hausner	1957
nm0245369	Jaromír Dvorácek	1924
nm5148051	David John Jeffery	1977
nm0007826	Shukhrat Abbasov	1931
nm10749590	Vedat Ince	1985
nm0475310	Thierry Kuntzel	1948
nm0942876	Thomas M. Wright	1983
nm0004918	Danielle Fishel	1981
nm0436849	Steffi Kammermeier	1959
nm0679013	John Peyser	1916
nm0596409	Peter Moland	1940
nm0605925	Royston Morley	1912
nm0063612	Frank Beal	1862
nm2181133	Ute Aurand	1957
nm0014800	Mireille Darc	1938
nm0353747	Bertil Haglund	1908
nm0816090	Barnaby Southcombe	1972
nm0805105	Andrey Slabakov	1960
nm0651354	Harold Orton	1913
nm0509425	Paul Lieberstein	1967
nm2621986	Harald Aue	1970
nm0698178	Eugeniusz Priwieziencew	1946
nm0959588	Santiago Álvarez	1919
nm0673180	Miguel Pereira	1957
nm0503819	Tasos Lertas	1940
nm2300216	Ómar Örn Hauksson	1975
nm1588929	Candida Beltrán Rendón	1898
nm1194439	Steven J. Escobar	1969
nm0801202	Scott Simpson	1972
nm2242451	Mika Ninagawa	1972
nm0679310	Berengar Pfahl	1946
nm1219303	Michael Parness	1963
nm2208173	Andrew Merkelbach	1982
nm3150289	James Blackburn	1970
nm0143335	Alfredo Casero	1962
nm0867854	Peter Torbiörnsson	1941
nm0039180	Askhat Ashrapov	1931
nm6598212	Laetitia Bey	1984
nm9357805	Halil Hamevioglu	1980
nm0820232	C.V. Sridhar	1933
nm0147800	Sölve Cederstrand	1900
nm2011631	Peter Getzels	1956
nm0793840	Akiyuki Shinbô	1961
nm1228866	Matt Zoller Seitz	1968
nm2342275	Jean-François Leblanc	1984
nm0326397	Jacob Goldwasser	1950
nm0324518	John Goetz	1920
nm0635173	Vincent Nordon	1950
nm0877790	Paul Turner	1945
nm0924684	David A.R. White	1970
nm4516182	Florian Dietrich	1986
nm0909693	Joe Walsh	1979
nm0097806	Thierry Boscheron	1964
nm0548358	Samuel Markenzon	1923
nm0323545	Andrew Gosling	1944
nm0179828	Liv Corfixen	1973
nm5013702	Steven Piet	1984
nm1995552	Pepe Macías	1976
nm0048102	Gamma Bak	1965
nm0474398	Nagesh Kukunoor	1967
nm0021334	Antero Alli	1952
nm0727550	Ragnar Ring	1882
nm2068971	Vineeth Sreenivasan	1985
nm1123937	Rohit Roy	1968
nm0160927	Chuang Chiao	1938
nm0653365	Nedim Otyam	1919
nm2287968	Jenn Pinto	1986
nm0480349	Rob LaDuca	1956
nm1281628	Jovanka Vuckovic	1975
nm0161529	Chusheng Cai	1906
nm3954257	Krishna Chaitanya	1983
nm0127511	Christy Cabanne	1888
nm0688364	Hans Jürgen Pohland	1934
nm1123696	John Anton	1969
nm0170144	Angelo Colagrossi	1960
nm1770198	Mike Olinger	1983
nm2132261	Kelly L. King	1983
nm0894577	Henri Verneuil	1920
nm1520977	Timothy E. Goodwin	1968
nm0872910	Jasmine Trinca	1981
nm0845234	Júlia Sára	1974
nm1189398	Gerardo Garza Fausti	1943
nm1848757	Rob Imbs	1981
nm0004741	Camilla Belle	1986
nm0900526	Igor Vladimirov	1919
nm0324634	Johnny Gogan	1963
nm5727808	Kim Culetto	1990
nm0001093	John Dahl	1956
nm0026075	Anders T. Andersen	1966
nm0342579	Aleksandr Grishin	1953
nm2893456	Kine Boman	1973
nm2567155	Giuseppe Gagliardi	1977
nm2430776	Manuel Pureza	1984
nm0090013	David Blyth	1956
nm0077928	Arthur Berthelet	1879
nm0744612	Stanislav Rostotskiy	1922
nm7291547	Danila Poperechniy	1994
nm0412017	Aleksandr Ivanov	1898
nm0416176	Patrick Jamain	1944
nm1199485	Hridesh Kamble	1971
nm0365496	Ronnie Shark	1947
nm0754718	Miguel Sabido	1937
nm0019464	Muzaffar Ali	1944
nm0748683	Dick Rude	1964
nm0590853	Min Kung	1931
nm3166235	Marcin Bortkiewicz	1976
nm0510245	Peter Lilienthal	1927
nm0044155	Mauro Azcona	1903
nm0529561	Pierre Légaré	1949
nm0777075	Bernd Schwamm	1943
nm0591124	Gianni Minello	1938
nm0419327	Victorin-Hippolyte Jasset	1862
nm1634207	Kyle Chesser	1986
nm8561845	Young M.A	1992
nm1487460	Manuel Martínez Velasco	1976
nm0200626	Helmut Dantine	1918
nm0706485	Raghava Lawrence	1976
nm4608872	Jason Prisk	1972
nm0530681	Thomas Lüchinger	1953
nm0505152	Brian Levant	1952
nm4353410	Ainhoa Rodríguez	1982
nm0955459	Zheng Zhang	1920
nm0426310	Tefft Johnson	1871
nm0596850	Édouard Molinaro	1928
nm0246152	Nikita Dzhigurda	1961
nm4939712	Sebastian Buttny	1976
nm0496460	Reuben Leder	1950
nm0502796	Alfredo Leonardi	1938
nm0691280	Harry M. Popkin	1906
nm0395816	Péter Horváth	1951
nm0135781	Michel Caputo	1947
nm0672022	Hermanno Penna	1945
nm1514537	Luis Javier Henaine	1980
nm0587820	Perry Miller Adato	1920
nm0751843	Raili Rusto	1929
nm8670884	Eman Rahman	1997
nm3337079	Justin Staple	1989
nm0120268	Aydin Bulut	1968
nm0023639	Arsevir Alyanak	1907
nm0447469	Ralph Kemplen	1912
nm0530591	Paul Löwinger	1904
nm1126790	Arturo Menendez	1978
nm0951615	Aleksandr Zakharov	1951
nm1141181	Matthieu Delaporte	1971
nm0989197	J.C. Falcón	1969
nm2272765	Tom Fox Davies	1985
nm2104922	Jûgatsu Toi	1948
nm0030762	Franz Antel	1913
nm1437277	Panna Rittikrai	1961
nm4680113	Gerard Bush	1978
nm6699404	Adéla Sirotková	1980
nm0049601	Vlado Balco	1949
nm0451925	Valentin Khovenko	1940
nm0207357	John De Bello	1952
nm0180257	John Cornell	1941
nm0657890	Byron Pallis	1923
nm0609671	Alejandro Fernández Mouján	1952
nm1292413	Aelrun Goette	1966
nm0515423	Eduardo Lizalde	1929
nm0517144	Elisabetta Lodoli	1952
nm0694411	John Power	1930
nm2479966	Emad El Bahat	1970
nm4242295	Pau Masó	1986
nm3634316	Wayne Johnson	1976
nm1455321	Birgit Möller	1972
nm0744107	Kim Rossi Stuart	1969
nm0274008	Stéphane Ferrara	1956
nm5841141	Sam Abbas	1993
nm0343048	Viktor Gromov	1899
nm1573783	Leah Meyerhoff	1979
nm0005048	Thomas Jane	1969
nm0000387	Robert Englund	1947
nm0363087	Tilde Harkamp	1969
nm0272564	Nicholas Ferguson	1938
nm1976801	Rafael Benítez	1960
nm0000380	Robert Duvall	1931
nm1272143	Friedrich Kappeler	1949
nm0608714	Scott Mosier	1971
nm0737394	Slawomir Rogowski	1957
nm2992322	Toshiki Masuda	1964
nm0023012	Robert Alton	1906
nm7473972	Muhsin Parari	1988
nm1698618	Hero Angeles	1984
nm0945703	Kazuo Yamazaki	1949
nm0896139	Paulette Victor-Lifton	1958
nm8084357	Ernani Nunes	1980
nm0138809	John Carney	1972
nm0084713	Nino Bizzarri	1949
nm3770347	Nataliya Meshchaninova	1982
nm0091072	Gyula Bodrogi	1934
nm4705311	Vera Drude	1981
nm1104340	Yûichi Satô	1962
nm0863021	Arkadiy Tigay	1945
nm1188440	Nikolay Akimov	1952
nm0110654	Q. Allan Brocka	1972
nm0046131	Mihail Badiceanu	1919
nm0382057	Kevin Hewitt	1952
nm2834594	Michal Szczesniak	1982
nm0583406	Werner Meyer	1948
nm0100959	Dallas Bower	1907
nm1488024	Mohammad Rasoulof	1973
nm0784754	Adela Sequeyro	1901
nm0625904	Cristian Nemescu	1979
nm0801521	Khosrow Sinai	1941
nm0316295	Nino Giannini	1894
nm0345146	Changwei Gu	1957
nm1563632	Griffin Marks	1978
nm0580803	Amaia Merino	1970
nm0858873	Gerald Thomas	1920
nm0041229	Yang-Ming Tsai	1939
nm0754287	Yury Saakov	1937
nm2369827	Greg Burridge	1981
nm0184005	Albert de Courville	1887
nm0000009	Richard Burton	1925
nm7362810	Scott Achord	1991
nm0536768	Nirad N. Mahapatra	1947
nm0638271	Joe Nussbaum	1973
nm0223869	Enzo Di Gianni	1908
nm0066177	Václav Bedrich	1918
nm0538493	Vladimir Makeranets	1947
nm0016176	Juana Macías	1971
nm0685889	Éric Pittard	1953
nm0960025	Kentarô Ohtani	1965
nm0053064	François Barat	1943
nm0259251	Erich Eriksen	1882
nm1136532	Christoph Hübner	1948
nm0074610	Eija-Elina Bergholm	1943
nm0381116	Don Hertzfeldt	1976
nm2101710	Lancelot Oduwa Imasuen	1971
nm0811714	Michele Soavi	1957
nm1307792	David Zelina	1977
nm0538533	Samira Makhmalbaf	1980
nm9751348	Rahi Anil Barve	1979
nm0210258	Lourenço de Mello	1966
nm0100505	Jean-Pierre Bouyxou	1946
nm5408538	Ferit Karahan	1983
nm0001405	Janusz Kaminski	1959
nm0281321	Arthur J. Flaven	1887
nm0158328	Paul Chitlik	1947
nm7478007	Arjun Prabhakaran	1991
nm4263715	Douglas Conner	1986
nm0685265	Robert Pirosh	1910
nm0134244	Nick Cannon	1980
nm0945324	Kazuhiko Yamaguchi	1937
nm0634240	Christopher Nolan	1970
nm0649956	Giuseppe Orlandini	1922
nm1475172	Spencer Schilly	1977
nm0048983	Tom Baker	1940
nm0364805	James B. Harris	1928
nm0338381	Tom Green	1971
nm5176346	Ying-Ting Tseng	1982
nm0547168	Prvoslav Maric	1938
nm0322178	Giuseppe Guarino	1885
nm8205208	Philip Staal	1990
nm0469373	Andrzej Krakowski	1946
nm0670196	Alison Peebles	1953
nm0080409	Deven Bhojani	1967
nm2019556	Kwang-Hyun Park	1977
nm0841470	Charles Swain	1966
nm0785596	Nina Serrano	1934
nm6832369	Gurmeet Ram Rahim Singh	1967
nm0821443	C. Ray Stahl	1920
nm2525297	Guillaume Lambert	1984
nm0420724	Imre Jeney	1908
nm0793005	Ti Shih	1932
nm0881279	Lee Unkrich	1967
nm1470743	Kevin Woods	1976
nm1488351	Balázs Simonyi	1980
nm1550144	Jacek Raginis-Królikiewicz	1966
nm7738871	Jakub Machala	1988
nm0891750	Veerendra	1948
nm0895695	Zelito Viana	1938
nm1198667	Giuseppe Cristiano	1967
nm0820184	Martin Srebotnjak	1972
nm1570603	Tamás Dömötör	1974
nm0346671	Edmundo Guibourg	1893
nm0935076	Nigel Wingrove	1957
nm1159266	Ivan Hustava	1938
nm1283336	Tamizô Ishida	1901
nm0005272	Thomas Ian Nicholas	1980
nm0833733	P.A. Straubinger	1970
nm0244306	George Duroy	1957
nm0812958	Julián Soler	1907
nm4254183	Mantas Kvedaravicius	1976
nm11355756	Tang Guanhua	1989
nm0365789	Norman Harrison	1926
nm0470666	Olaf Kreinsen	1960
nm0168228	Robert David Cochrane	1970
nm12516724	Dhamu Tony Yadav	1992
nm0427004	Ljiljana Jojic	1940
nm4627985	Arman Marutyan	1978
nm0059398	Munin Barua	1948
nm0244864	Anjan Dutt	1953
nm0001124	Cecil B. DeMille	1881
nm2332369	Valeriya Gay Germanika	1984
nm5553979	Alexis Roitman	1980
nm12345418	Cooper Landers	2003
nm0182695	Fernando Costilla	1972
nm0000635	Yahoo Serious	1953
nm0018407	Eric Alexander	1974
nm0877341	Robert A. Turnbull	1885
nm2000456	Benjamin Scott Panock	1985
nm2174751	Tony López	1976
nm0919472	Alexander Welbat	1927
nm0077622	Marilou Berry	1983
nm1182244	S.S. Rajendran	1928
nm0630022	Jimmy Nickerson	1949
nm1840831	Virve Aruoja	1922
nm1900814	Anatoliy Petrov	1937
nm0777881	Robert Schwentke	1968
nm1882907	Tiffany Bartok	1975
nm0268543	Dominique Farrugia	1962
nm1108657	Nuria Cabestany	1966
nm0814271	Song Il-gon	1971
nm0085295	Harry Black	1897
nm0825748	Elyse Steinberg	1979
nm0275044	Ismaël Ferroukhi	1962
nm2173202	Haim Tabakman	1975
nm3656962	Mike Perrone	1992
nm0624963	Andrey Nekrasov	1958
nm0278181	Will Finn	1958
nm0019242	Daniel Alfredson	1959
nm0147326	William Cayton	1918
nm0880108	Igor Ugolnikov	1962
nm2313809	Manuel Concha	1980
nm0745700	Raymond Rouleau	1904
nm0591387	Joseph Minion	1957
nm1311324	Zernul R. Shackelford Jr.	1970
nm1706767	Jonah Hill	1983
nm1031494	Arabinda Mukhopadhyay	1919
nm1163460	Axel Bold	1971
nm0236617	Michel Drach	1930
nm0005561	Luke Wilson	1971
nm0776764	Torgny Schunnesson	1948
nm3806853	Francesco Carignani	1984
nm0940139	Horace Woodard	1904
nm0617790	Myriam Mézières	1951
nm1693484	Andrea De Sica	1981
nm0589893	Alec Mills	1932
nm8878658	Will Carne	1996
nm0840573	Hideo Suzuki	1916
nm1646042	Mark Prebble	1976
nm2590297	Rodrigo Sepúlveda	1971
nm2662224	Voldemars Puce	1906
nm0552264	Ernst Martin	1891
nm0197088	Bob Dahlin	1944
nm0731393	Mark Roberts	1961
nm0861728	Peter Thorsboe	1946
nm0759662	Shakti Samanta	1926
nm0162272	Miroslav Cikán	1896
nm0484761	Mario Landi	1920
nm0896874	Geraldo Vietri	1927
nm1368664	Dan Parilis	1974
nm0804082	Matt Skerritt	1967
nm0042884	Joe Mari Avellana	1941
nm0276467	Jean-André Fieschi	1942
nm0740270	Conrad Rooks	1934
nm0248953	János Edelényi	1948
nm0403871	Michael F. Huse	1957
nm1103119	Whitney Dow	1961
nm1088485	Sean Foley	1964
nm3852901	Liam Galvin	1958
nm4142858	Gilles Doiron	1986
nm1997137	Franck Salomé	1965
nm1943563	Sergio Ruffino	1980
nm2460450	Thor Wixom	1972
nm0452220	Janusz Kidawa	1931
nm1493251	Gee Koncz	1974
nm0477203	Jeff Kwitny	1951
nm1048516	Alex Bowen	1967
nm0787509	Renuka Shahane	1966
nm1911624	Milos Avramovic	1978
nm0321538	Viktor Gjika	1937
nm1140776	Sylvie Banuls	1955
nm0000318	Tim Burton	1958
nm9282827	Yevhen Titarenko	1988
nm14505287	Oyiza Adaba	1972
nm0097882	Modhu Bose	1900
nm2576026	Carlos Ruano	1980
nm1667635	Roberto Minervini	1970
nm0702477	Edgar Pêra	1960
nm0076817	Michel Bernheim	1908
nm1051346	Rie Rasmussen	1976
nm0837808	Ondrej Sulaj	1949
nm0522218	Eric Louzil	1951
nm2884260	Suli Kurban	1988
nm1745115	Joshua Cary	1974
nm0156318	George Randolph Chester	1870
nm0487848	Vladimir Laptev	1946
nm0231872	Julien Donada	1969
nm0868789	Pepe Torres	1963
nm0383167	Leo Hiemer	1954
nm0342367	Beate Grimsrud	1963
nm0645619	Hiroyuki Oki	1964
nm0411804	Kazu Itsuki	1968
nm2492156	Mirjam Landa	1969
nm4733996	Derek Savage	1962
nm2567805	Simon Savory	1982
nm0583913	Jiashan Mi	1947
nm0736201	Bob Roe	1957
nm0407970	Igor Ilyinsky	1901
nm0604392	Larry Morey	1905
nm2161061	Philipp Baben der Erde	1981
nm0923789	Cliff Wheeler	1894
nm1316810	Shaun Tan	1974
nm3643714	Espen Faugstad	1987
nm0679018	Penny Peyser	1951
nm0501902	Paul Leni	1885
nm7844152	Miguel Angel Arnaiz Martinez	1970
nm1348908	Matt Barnette	1979
nm0504899	Tony Ka Fai Leung	1958
nm2024890	Sky Christopherson	1976
nm0773348	Dixie Schmiedle	1968
nm1769528	Laura Lackmann	1979
nm0934669	Fred Windemere	1892
nm0911353	Albert Ward	1869
nm0152826	Pyotr Chardynin	1872
nm0024589	Mario Amendola	1910
nm0104206	Bill Brame	1928
nm0285643	Francis Ford	1881
nm2038934	Fabrizio Caleffi	1952
nm5762596	Sonetta Duncan	1992
nm1553355	Wolfgang Weigl	1978
nm12312334	Connor Hearn	2008
nm0592400	David Mirkin	1955
nm3209529	Max Leonida	1969
nm2154744	András Vágvölgyi B.	1959
nm2486537	Kobi Farag	1980
nm0041474	Frédéric Auburtin	1962
nm0104179	Vanni Bramati	1972
nm0187594	Luke Cresswell	1963
nm0861129	Yongyoot Thongkongtoon	1967
nm0427480	Andy Jones	1948
nm1065126	Vlad Druk	1948
nm0354565	Hysen Hakani	1932
nm1235498	Roland Steiner	1949
nm0179069	José Corbacho	1965
nm5697538	Ayyappa P. Sharma	1968
nm4404267	Emre Yeksan	1981
nm0490398	Franco Lattanzi	1925
nm0850263	Vitali Tarasenko	1947
nm0794679	Ben Shockley	1965
nm0268627	Nadia Fares	1962
nm0660400	Lars Pape	1971
nm0826594	Katherine Stenholm	1917
nm4595185	Tomás Etzler	1963
nm2423694	Claudia Pryor Malis	1953
nm0004810	Chris Carter	1956
nm0000983	Albert Brooks	1947
nm0864812	James Toback	1944
nm0420926	Mykel Shannon Jenkins	1969
nm0586975	Lev Milchin	1920
nm2560165	Longin Szmyd	1955
nm0000641	Gary Sinise	1955
nm0190599	Jeanne Crépeau	1961
nm1572716	Danila Kozlovskiy	1985
nm2660181	Wayne W. Whited	1972
nm0945293	Hiroyuki Yamaga	1962
nm0566506	Bret McCormick	1958
nm0628492	D. James Newton	1969
nm0124044	Christel Buschmann	1942
nm0111926	Conrad Brooks	1931
nm0381699	Fraser C. Heston	1955
nm1154670	Monroe Beehler	1933
nm0499626	Ernest Lehman	1915
nm0346841	Martin Guigui	1965
nm2129444	Alice Englert	1994
nm0288341	Fraser Foulsham	1910
nm0521284	Rolf Losansky	1931
nm8875937	Thomas Lee Philpott	1942
nm0954768	Igor Zemgano	1903
nm0754889	Marcel Sabourin	1935
nm0321894	Matthias Glasner	1965
nm0459842	Gunnar Klintberg	1870
nm0000197	Jack Nicholson	1937
nm0941759	Eric Worthington	1963
nm0089800	Mort Blumenstock	1900
nm0659313	Piyush Dinker Pandya	1968
nm0784061	Dominic Sena	1949
nm2310360	Jarrett Slavin	1984
nm0361301	John Hanson	1942
nm5874906	Joyce Prado	1987
nm2471534	Andy Mingo	1971
nm0670983	Glauco Pellegrini	1919
nm2036264	David Gutiérrez Camps	1982
nm0959418	Eliseo Álvarez	1955
nm1742138	Jamie Klueck	1981
nm0770351	Richard Schechner	1934
nm0352032	Kamal Haasan	1954
nm0001901	Chantal Akerman	1950
nm0408029	Masayuki Imai	1961
nm0840560	Denmei Suzuki	1900
nm0547823	Nick Marino	1944
nm0959052	Karl Zwicky	1956
nm0770961	Fred Schepisi	1939
nm0617265	Félix Máriássy	1919
nm0060424	Txabi Basterretxea	1954
nm0350632	José Gálvez	1931
nm3168051	Måns Månsson	1982
nm1287068	Kioumars Derambakhsh	1945
nm0104994	Robert Brandt	1925
nm0159725	Benjamin Christensen	1879
nm2931005	Heikki Huttu-Hiltunen	1960
nm0654611	Necmi Oy	1915
nm1802054	Javi Camino	1982
nm0480677	Ernst Laemmle	1900
nm1284862	Yoram Sachs	1973
nm0608363	Rodrigo Moscoso	1973
nm0451126	Rustam Khamdamov	1944
nm0349180	Johannes Guter	1882
nm0086772	John E. Blakeley	1888
nm1213539	Adam Minarovich	1977
nm0308233	Andrés Garretón	1956
nm0893580	Veronica Vera	1946
nm12613306	Angel Woodland	1994
nm0276763	Nikolai Figurovsky	1923
nm0076175	Chris Bernard	1955
nm0306445	Ramiro García	1979
nm1768243	Jean-Baptiste de Laubier	1979
nm1176918	Samad Zarmandili	1973
nm0718881	Fabien Remblier	1970
nm0482592	Dante Lam	1964
nm2642678	Xiaokun Wang	1988
nm1127850	Visu	1945
nm1650294	Lerone D. Wilson	1982
nm0661502	Pekka Parikka	1939
nm0850601	Béla Tarr	1955
nm2605283	Carsten Vauth	1980
nm0948027	Soon-rye Yim	1960
nm0333466	Sancho Gracia	1936
nm1778801	Thomas Ancora	1986
nm4606920	Angelika Wang	1962
nm0377474	Robert Hennion	1898
nm0188607	John Crome	1939
nm2191541	Laura Amelia Guzmán	1980
nm0477757	Ferenc Kósa	1937
nm0668244	Adam Payne	1976
nm0201927	Dasari Narayana Rao	1947
